id,date,date_unixtime,professor_id,professor_name_raw,department,course_name,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,grading_status_raw,attendance_status_raw,comment_text,term,parse_error,sentiment_label,sentiment_score
3470,2024-07-02T22:58:45,1719948525,,پرستو کعبی نژاد,ریاضی,مبانی ریاضی مقدماتی - مبانی علوم ریاضی,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"خیلی شمرده و با برنامه درس میدن، یه کتاب مرجع مشخص دارن و به دانشجو برای امتحاناتشون خیلی کمک میکننو باهاشون راه میان.
در کل بنظر من خیلی استاد خوبی هستن و دو ترمه با ایشون درس داشتم خیلی ازشون راضی بودم
حتما الویت اولتون باشه.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر ۱۴۰۲,False,recommended,0.9759973287582397
3471,2024-07-02T22:59:01,1719948541,,پرستو کعبی نژاد,ریاضی,ریاضی۲,2.0,1.0,1.0,7.0,1.0,8.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"از تدریس سخت چیز بدرد بخوری میشه فهمید
بیشتر اوقات نمیشه فهمید اصلا چی میگن و جواب سوالاتتون رو هم واضح نمیدن و مطالب جزوه و مثالاش هم اصلا کفایت نمیکنه برای امتحان
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1402,False,not_recommended,0.5511203408241272
3472,2024-07-02T22:59:08,1719948548,,احمدرضا فروغ,ریاضی,ریاضی عمومی ۲,4.0,8.0,5.0,5.0,1.0,6.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم نیست اما تاثیر مثبت دارد,"چیزی اضافه ایی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۱۴۰۲,False,no_idea,0.4215430021286011
3473,2024-07-02T23:56:01,1719951961,,دکتر بازدیدی,رنج_نمرات,انتقال حرارت,,,,,,,,,,,False,neutral,0.5
3474,2024-07-03T09:51:11,1719987671,,شهین واعظی,معارف,زبان انگلیسی,5.0,6.0,7.0,7.0,7.0,7.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"استاد تعامل و مشارکت در کلاس ایجاد میکنه و اگه زبانتون نسبتا خوبه باهاشون بردارید سعی کنید مشارکت داشته باشید تا با اسم بشناسه شمارو که تاثیر زیادی داره
سعی کنید غیبت نکنید
و در ارائه های کلاسی شرکت کنید مثبت ها تاثیر خوبی دارن
و اینکه نمره خودتون رو میدن و ارفاق نمیکنن ولی اگه بشناسه میتونید با اعتراض یکم نمره بیشتری بگیرید
در آخر اگه زبانتون خوب نیست باهاشون برندارید
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۱۴۰۲,False,recommended,0.9807512760162354
3475,2024-07-03T09:51:34,1719987694,,امید وحیدی,مهندسی_شیمی,مبانی برنامه نویسی,1.0,3.0,1.0,1.0,5.0,5.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم نیست اما تاثیر مثبت دارد,"توصیه میشه با ایشون برندارید
استاد خودش بلد نیست و نمیتونه مطالب رو انتقال بده سطح تدریس با آزمون زمین تا آسمون فرق داره 
نمره آزمون رو ۱۰ درصد میاره روش و دونمره اضافه هم میدن
ولی اگه میخوایید یادبگیرید به هیچ عنوان با ایشون برندارید
ولی اگه از قبل پایتون بلدید میتونید باهاشون بردارید
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۱۴۰۲,False,recommended,0.9552131295204163
3476,2024-07-03T09:52:03,1719987723,,ناصر پرتوی شبستری,فیزیک,آز فیزیک ۱,10.0,10.0,9.0,10.0,2.0,8.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"استاد سختگیری هستن و برای درسشون باید اندازه یک درس سه واحدی وقت بگذارید ، گزارش کارها رو به دقت تصحیح می کنن و احتمال اینکه بتونید نمره کامل گزارش کار رو بگیرید بسیار پایینه اما دانش استاد بسیار بالاست و هر چیزی که لازم هست رو سر کلاس یاد می گیرید .
۸ نمره گزارش کار ، ۶ نمره آزمون تئوری و ۶ نمره آزمون عملی هست .
تمام سوالات آزمون تئوری از جزوه و مطالبی که سر کلاس گفتن هست ، و آزمون عملی شون هم خیلی سخت نیست و خواسته های امتحان دقیقا مثل خواسته های گزارش کار هست .
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۴۰۲,False,recommended,0.6881612539291382
3477,2024-07-03T09:52:13,1719987733,,مصطفی سلحشور,فیزیک,فیزیک ۲,10.0,9.0,6.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم نیست اما تاثیر مثبت دارد,"۹ نمره میان ترم ، ۹ نمره پایان ترم  و ۳ نمره هم تکالیف بود ( ۱ نمره اضافه گذاشته بودن ) ، برگه هارو با دست باز تصحیح کردن و در آخر هم چند نمره شیفت دادن.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۱۴۰۲,False,no_idea,0.46009528636932373
3478,2024-07-03T09:52:25,1719987745,,محمد رضا جعفرفرد,فیزیک,فیزیک ۲,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم نیست اما تاثیر مثبت دارد,"استاد به شدت خوش برخورد و محترمی هستند. میتونید سر کلاس نرید و فقط با ویدیو هاشون درس رو یاد بگیرید حتی دانشجو های استادای دیگه از ویدیو هاشون استفاده میکنن. اما نکاتی ک سر کلاس اضافه تر میگن تو امتحان بدرد میخوره
در کل بشدت توصیه میشه هرطور شده با ایشون بردارین
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۱۴۰۲,False,recommended,0.985156774520874
3479,2024-07-03T09:53:08,1719987788,,مهدی نجفی خواه,ریاضی,مبانی ماتریس ها و جبرخطی,8.0,7.0,2.0,2.0,4.0,8.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"اول ترم گفتن حضور و غیاب ۲ نمره داره و یه وقتایی عصبانی شدن سر نبودن بچه ها ولی اخر تاثیر ندادن
میانترم رو پیچوندن و برای همین کل درسو پایانترم گرفتن که خیلی سنگین بود. اگر باهاشون برمیدارید حتما میانترم حذفی بگیرید ازشون
امتحان رو به هیچ وجه تصحیح نمیکنن و ارزشی برای دانشجو و نمره قائل نیستن
نمرات رو رندوم تولید میکنن و میذارن و شانستون باید خوب باشه
خیلی تاکید دارن کسی توی گلستان اعتراض نزنه و نمره کم میکنن معمولا بابتش و میگن ایمیل بزنید که جواب نمیدن (و احتمالا نمیخونن)
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1402,False,not_recommended,0.8156582713127136
3480,2024-07-03T09:53:36,1719987816,,سهیل گنجه فر,برق,سیستم های کنترل خطی,10.0,10.0,10.0,10.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور و غیاب نمی کند,"استاد بسیار با دانشی هستن 
بسیار هم خوب درس میدن 
ولی تو نمره دادن وضعیت خیلی جالب نیست 
شما باید نصف مجموع پایان ترم و میان ترمو بگیرید وگرنه نمیتونید درسو پاس کنید 
خیلی ها بودن که درسو پاس شده بودن ولی چون نتونستن نصف میان ترم پایان ترمو بیارن استاد انداختشون
کارهم زیاد میکشن ولی اونقد نمره بهش اختصاص داده نمیشه اگرم نصف میان ترم پایان ترمو نگیرید که کلن هرچی تکلیف نوشتید و پروژه دادید همش بی ثمر میشه
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۴۰۲,False,no_idea,0.4794121980667114
3481,2024-07-03T19:42:28,1720023148,,علی رضا مصلح تهرانی,ریاضی,ریاضی ۲,9.0,9.0,8.0,7.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور و غیاب نمی کند,"استاد باسوادی هستن و ویدیو های مفیدی دارن اما کلاساشون زیاد جالب نیست. مطالب اضافه تر و بدرد نخور زیاد میگن به طوری ک بعد از میان ترم حتی نرسیدن یه خط هم راجب انتگرال دوگانه یا سه گانه درس بدن
سخت گیری خاصی برای فعالیت کلاسی و تکلیف و این داستانا ندارن 
و با توجه به حواشی بیش از حدی که این ترم بوجود اومد مثل سخت بودن آنرمال میان ترم، یک و نیم نمره شیفت دادن و نمیشه نظر قطعی راجب با ارفاق بودن نمره ها گفت 
در کل توصیه میشه
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۱۴۰۲,False,no_idea,0.6672705411911011
3482,2024-07-03T19:42:37,1720023157,,خاصی,ریاضی,ریاضی ۲,8.0,9.0,9.0,9.0,9.0,10.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم نیست اما تاثیر مثبت دارد,"چیزی اضافه ایی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۱۴۰۲,False,no_idea,0.4215430021286011
3483,2024-07-03T19:42:44,1720023164,,حسین فاضلی,مهندسی_شیمی,استاتیک,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم نیست اما تاثیر مثبت دارد,"خیلی استاد محترم و باسوادی هستند اصلا دانشجو رو اذیت نمی کنند در آخرم حتما نمرتون بهتر از اون چیزیه که فگر می کنید
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن  1402,False,recommended,0.956930935382843
3484,2024-07-03T19:42:54,1720023174,,هانیه فلاح اسلاملو,ریاضی,معادلات دیفرانسیل,10.0,8.0,7.0,9.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,"استادی هستند که یادگیری دانشجو خیلی واسشون اهمیت داره و بسیار محترمانه و دلسوزانه با دانشجو رفتار می کنند.  تمرین ها و کوئیز هایی که در طول ترم میگیره واقعا باعث میشه مطالب شب امتحان جمع نشن و واسه امتحان خیلی راحت ترید
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۴۰۲,False,recommended,0.9817253947257996
3485,2024-07-03T19:43:01,1720023181,,رضا احمدی,ریاضی,آمار و احتمال مهندسی,8.0,10.0,7.0,7.0,10.0,10.0,دست باز و با ارفاق,حضور مهم نیست اما تاثیر مثبت دارد,"کلا درس آمار احتمال مهندسی درس نچسبیه ولی ایشون تا حدی خوب تدریسش میکنن ولی یه سری مشکلات جزئی دارن مثلا خیلی خسته تدریس میکنن 😂 و مثلا کتاب مرجعشون که کتاب خودشونه یه سری اشکالات داره که سر کلاس میگن تصحیح کنیم ولی کتابشون زیاد توضیحات نداره صرفا فرموله و ممکنه یکم گیج کننده باشه
نمره دهی هم از ۲۱/۲۲ حساب میکنن میانترم هم یک نمره به همه شیفت دادن در کل بین اساتیدی که آمار احتمال مهندسی ارائه میدن بهترینه
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۴۰۲,False,not_recommended,0.6625985503196716
3486,2024-07-03T19:43:05,1720023185,,رضا احمدی,ریاضی,آمار و احتمال مهندسی,10.0,6.0,6.0,9.0,10.0,10.0,دست باز و با ارفاق,حضور مهم نیست اما تاثیر مثبت دارد,"استاد بسیار خوش برخوردی با دانشجو ها هستند . متاسفانه کلاس هاشون در طول ترم زیاد بدرد بخور نیستند و تا حدی از روی متن کتابشون بازخوانی میکنند. آخر ترم اما نمره هارو خیلی خوب دادند  در صورتی که نمره براتون مهمه جزو اولویت هاتون باشه ولی از کلاسش انتظار زیادی نداشته باشید.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1401,False,recommended,0.9675758481025696
3487,2024-07-03T19:43:11,1720023191,,شهین واعظی,ریاضی,زبان انگلیسی,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"بسیار تا بسیار استاد خوب و با اخلاق و با شخصیتی هستن 
درس دادنشون عالیه 
توی نمره دادن نمره خودتون رو میدن روی برگه ولی بعدا ارفاق میکنن 
توصیه میشه باهاشون بردارید.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1401,False,recommended,0.9764822125434875
3488,2024-07-03T19:43:25,1720023205,,محمدرضا جعفر فرد,فیزیک,فیزیک ۲,10.0,9.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم نیست اما تاثیر مثبت دارد,"تو فضای کمک به دانشجویان استاد خیلی هوای دانشجو ها رو دارن 🥲

در فضای درسی هم ویدیو هاشون خیلی می تونه کمک کنه و کار و دربیاره 

 اگه میتونید حتما با ایشون درس فیزیک رو بردارید تا بفهمید چی میگم 🙂

خلاصه داستان اینه که بهترین استاد فیزیک دو حداقل در اساتیدی که برای ما ارائه دادن هستن ✨
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",نیمه اول ۱۴۰۳,False,recommended,0.9279276728630066
3489,2024-07-03T19:43:31,1720023211,,احمدرضا فروغ,ریاضی,ریاضی 2,9.0,9.0,2.0,8.0,5.0,5.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"در کل اگر دنبال نمره گرفتن و کلاسی با بازدهی بالا هستید پیشنهاد نمیکنم و متاسفانه تو ترمی که باهاشون بودم نصف کلاس رو انداختن شیفت هم اصلا ندادن و به اعتراض ها هم اهمیتی ندادن
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1401,False,not_recommended,0.7662235498428345
3490,2024-07-03T19:43:41,1720023221,,زهره مستقیم,ریاضی,ترکیبیات,8.0,3.0,2.0,8.0,2.0,5.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم نیست اما تاثیر مثبت دارد,"برای امتحان میگفتن جزوشو بخونیم کافیه ولی این ترم با خوندن جزوه نمیشد همه سوال هارو جواب داد. دو تا کتاب مرجع هم معرفی کرد که من نخوندم شاید سوال هایی که تو جزوه نبود تو کتابا بوده باشه. در رابطه با نمره هم اگه یک سوال رو کامل و درست بنویسین نمرشو کامل میده ولی اگه نکته ای رو فراموش کنین بنویسین یا بی دقتی داشته باشین خیلی بیشتر از چیزی که باید ازتون نمره کم میکنه. در کل سعی کنین باهاش برندارین حتی اگه مجبور شین ترمای بعد اون واحدو بردارید.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۱۴۰۲,False,recommended,0.7796617150306702
3491,2024-07-03T19:43:51,1720023231,,منوچهر خاصی,ریاضی,ریاضی۲,10.0,9.0,10.0,8.0,9.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,"تدریسشون خوب هست اما به هیچ عنوان برای امتحان کافی نیست اگر فقط از جزوه خودشون خوندید صددرصد سر جلسه گیر خواهید کرد. سخت گیر تصحیح میکنن و باید نمره رو تو برگه ازشون واقعا بگیری. در طول ترم سه چهار بار حضور غیاب میکنن و چند جلسه ای نباشید مشکلی پیش نمیاد. در کل انتخاب اولتون نباشه ولی اگر استاد دیگه ای گیرتون نیومد با ایشون بردارید.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1401,False,recommended,0.9354615211486816
3492,2024-07-03T19:43:56,1720023236,,ابوالفضل حسینی زاده,معارف,انقلاب,5.0,9.0,9.0,10.0,9.0,9.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"۱۰ نمره میانترم مجازی بود که ۳۰ تا سوال داشت و ۴۰ دیقه وقت. ۱۰ نمره پایانترم بود ۲۰ تا سوال. سطح امتحانا هم متوسط بود. حجم پی دی اف برای امتحان عمومی زیاد بود یکم. ۳ نمره نهاد گذاشت و یک نمره هم حضورغیاب که با این شرایط میشد ۲۰ گرفت. در کل بد نیست اگه استادای خیلی خوب بهتون نرسید پیشنهاد میشه.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۱۴۰۲,False,no_idea,0.6337436437606812
3493,2024-07-03T19:44:00,1720023240,,حسین فاضلی,مهندسی_شیمی,استاتیک,9.0,10.0,4.0,8.0,9.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"توانایی انتقال مطالب پایینه ، یه فایل دارن که سوالات بیر جانسون توشه ، سطح سوالات امتحان از سوالات فایلشون به مراتب بالاتره 
یک نمره حضور غیاب 
چهار نمره پروژه 
دو نمره تی ای
سه نمره میانترم و ده نمره هم پایانترم 
کوییزایی هم میگیرن که نمره مثبت داره 
در کل نسبت به اساتید دیگه استاتیک خیلی بهترن
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 402,False,no_idea,0.6712788343429565
3494,2024-07-03T19:44:05,1720023245,,هانیه فلاح,ریاضی,معادلات دیفرانسیل,8.0,7.0,5.0,10.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,"چیزی اضافه ایی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1402,False,no_idea,0.4215430021286011
3495,2024-07-03T19:44:09,1720023249,,مصطفی سلحشور,فیزیک,فیزیک ۲,10.0,10.0,10.0,10.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم است و تاثیر مستقیم دارد,"سر کلاس به توضیحات دقت کنید و سعی کنید جزوه بنویسید چون فیزیک دو ۷۰۷ نداره واقعا فقط جزوه کمک میکنه
چند تا از امتحانات سال های پیش را به عنوان تمرین میدن که میانترم و پایانترم سه نمره را تشکیل میده و بخش زیادی را خودشون حل می کنن و خیلی کمک کننده است
یکسری جلسات حضور غیاب میکنند به صورت رندوم
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۴۰۲,False,recommended,0.9659838676452637
3496,2024-07-03T19:44:13,1720023253,,سید علی معلمی,مهندسی_شیمی,زمین شناسی ساختمانی - مبانی زمین شناسی,7.0,8.0,2.0,4.0,5.0,10.0,منصفانه و هرچی خودت بگیری,حضور و غیاب نمی کند,"ترم مهر خیلی خوب نمره دادن ، ولی ترم دوم منصفانه دادن و یه ذره کمک نکردن
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1402 - بهمن 1402,False,recommended,0.5801705718040466
3497,2024-07-03T19:44:27,1720023267,,دکتر محمدصادق عسگری,شیمی,شیمی آلی مهندسی شیمی,10.0,10.0,10.0,10.0,10.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"استاد محترم،باشخصیت و دلسوزی هستند،از تسلط خیلی خوبی روی مباحث برخوردارهستند،آن تایم بودن و حضور منظم در کلاس ها براشون خیلی مهمه و روی این مسئله حساس هستند.مطالب رو از روی پاورپوینتشون تدریس میکنن و فایل هر جلسرو در ال ام اس بارگذاری میکنند و اگر لازم باشه نکات مهم رو میگن در جزوه یادداشت کنید.در طول ترم یک سری تکالیف میدن.سطح امتحاناتشون متوسط رو به بالاست (اگر روی جزوه تسلط کافی داشته باشید مشکلی نخواهید داشت)تنها نکته منفی راجب کلاسشون این هست که کلاس کمی کسل کننده است اما در کل استاد خیلی خوبی هستند و پیشنهاد میکنم الویت اولتون باشن .
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",زمستان402,False,recommended,0.9456631541252136
3498,2024-07-03T19:44:32,1720023272,,امیرمهدی تحسینی,مکانیک,CFD,10.0,10.0,10.0,10.0,10.0,8.0,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,"به شدت حضور در کلاس مهمه، چون تقریبا ۴۰-۵۰٪ سوالات امتحان از مطالب سرکلاس طرح میشه که تو جزوه نیس. بارم بندی به شکل میانترم ۶نمره، پروژه کدنویسی ۴نمره و پایانی ۱۰نمره است. پروژه نرم افزاری ندادن بجاش کدنویسی با زبان دلخواه پروژشون بود. برای امتحان باید مفاهیم درس رو خوب بفهمید. شیفت میدن ولی رندومه و ممکنه به یه نفر اصلا شیفت ندن به یه نفر ۵ نمره بدن. نمره خوب هم میشه ازشون گرفت. تقریبا اعتراض به نمره بی تاثیره و ممکنه وضع رو بدتر کنه.
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن 1402,False,no_idea,0.6242740750312805
3499,2024-07-03T19:44:43,1720023283,,زهرا اسماعیلی,مکانیک,برق۱,9.0,5.0,4.0,2.0,8.0,10.0,دست باز و با ارفاق,حضور مهم است و تاثیر مستقیم دارد,"نمره راحت. نمره گرفتن از ایشون از معارف هم اسون تره. یه میان ترم ۴ نمره ای، تمرین ۴نمره، حضورغیاب۲نمره و پایانی ۱۰نمره. هرجلسه حضور غیاب میکنن و بعد از ۳ غیبت ۰.۲۵ برا هر غیبت کم میکنن. جزوه ای که مینویسن سر کلاس عینا از ترمای قبله و جواب تمرینا هم داخلش هست. سوالایی سر کلاس میپرسن که اگه حل کنین ۰.۲۵ داره(که اینا هم جوابش هست). ۲ نمره هم شیفت دادن. کلاس جذابی نیس ولی ازادین هر کاری بکنین. تو امتحان یه ذره بد صحیح میکنن که تو اعتراض باید کامبک بزنین
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",زمستان ۴۰۲,False,no_idea,0.4836547076702118
3500,2024-07-03T19:44:59,1720023299,,جواد غفاری,معارف,اخلاق اسلامی,3.0,3.0,2.0,3.0,1.0,1.0,نمره خوبی نمیشه ازشون گرفت,حضور مهم است و تاثیر مستقیم دارد,"چیزی اضافه ایی نیست
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1401,False,no_idea,0.4215430021286011
3501,2024-07-03T19:45:17,1720023317,,بیژن غفاری,فیزیک,فیزیک ۲,10.0,10.0,7.0,10.0,7.0,10.0,دست باز و با ارفاق,حضور و غیاب نمی کند,"من کلا یک بار سر کلاش ایشون رفتم و هیچ اطلاعاتی از تدریسشون ندارم ولی میگن سریع تدریس میکنه و گاهی نامفهموم 
کلا به حضور غیاب اعتقادی ندارن و کلاسشون کلا ۱۰ نفر هست و مشکلی هم با این موضوع ندارن 
تی ای شون امسال خوب بود ۲ تا کلاس گذاشت که هر کدوم راحت بودیم بریم 
۳ نمره هم دست تی ای بود که اگر کسی بره سر کلاس ۳ نمره رو میگیره اگر بعضی هاشم نره هم در اخر یه تکلیف ساده گذاشت که جبران شه و به همه ۳رو نمره بده
در اخر نسبت به تلاشم حس میکنم بهتر نمره گرفتم و اگر با استاد جعفر فرد نتونستید بر دارید ایشون تقریبا همون نتیجه رو داره مگر اینکه تی ای عوض شه
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",بهمن ۱۴۰۲,False,no_idea,0.43679001927375793
3502,2024-07-03T19:45:26,1720023326,,ذبیح اله ذبیحی,فیزیک,فیزیک1,10.0,10.0,10.0,10.0,10.0,10.0,منصفانه و هرچی خودت بگیری,حضور مهم نیست اما تاثیر مثبت دارد,"خیلی مساله حل میکنه، خودش کلاس حل تمرین درس میده
~~~~~~~~~~~~~~~~~
برای ثبت معرفی استاد به ربات زیر پیام بدید
@ostad_elmosiBot

کانال معرفی اساتید دانشگاه علم و صنعت
@ostad_elmosi @ostad_elmosi",مهر 1401,False,no_idea,0.7039476037025452
